logmar,condition,normalization,orientation_a,orientation_b,mimicry_unconstrained,residual_unconstrained,mimicry_unconstrained_ls,residual_unconstrained_ls,cosine_alignment,dx_star_deg,dy_star_deg,translation_mag_deg,translation_mag_arcmin,translation_angle_rad,identity_norm,jacobian_norm_x,jacobian_norm_y,jacobian_condition_number,jacobian_rank,ridge_lambda,jacobian_singular_max,jacobian_singular_min,jacobian_near_zero,projection_ls_gap,mimicry_constrained_0p5_arcmin,mimicry_constrained_1p0_arcmin,mimicry_constrained_2p0_arcmin,jacobian_path
-0.2,real,raw,0,90,0.41549455993236223,0.584505432883587,0.4154941289391184,0.5845054328851086,0.6445886749954286,-0.006221301668754831,-0.0022058604997451927,0.006600788967842235,0.3960473380705341,-2.8008561544744888,0.011798187729653293,1.157644856948136,0.19176971667567144,390.61381626723835,2,6.884586195261686e-07,1.1719223166142159,0.059290158322499044,False,4.309932438162356e-07,0.4154941289391184,0.4154941289391184,0.4154941289391184,test3_lm-0.20.npz
-0.2,real,raw,0,180,0.6334213870572938,0.36657860725163166,0.633419729849336,0.36657860735213044,0.7958777463010848,-0.007092058218964488,-0.012695378954236216,0.014542005933599587,0.8725203560159752,-2.080243425912072,0.01325570711673521,1.157644856948136,0.19176971667567144,390.61381626723835,2,6.884586195261686e-07,1.1719223166142159,0.059290158322499044,False,1.6572079577503729e-06,0.5417272041418043,0.633419729849336,0.633419729849336,test3_lm-0.20.npz
-0.2,real,raw,0,270,0.704549634446341,0.2954503597296428,0.7045448115090556,0.29545036013391884,0.8393745495583845,-0.0056662462442315775,-0.023859336612322722,0.024522933961506153,1.471376037690369,-1.8039623920625318,0.013103543137884675,1.157644856948136,0.19176971667567144,390.61381626723835,2,6.884586195261686e-07,1.1719223166142159,0.059290158322499044,False,4.822937285431372e-06,0.553912394381912,0.6973988013170939,0.7045448115090556,test3_lm-0.20.npz
-0.2,real,raw,90,0,0.41639392042022905,0.5836060723957207,0.4163634549745131,0.5836060982049303,0.6452859214489567,0.003954497120464621,-0.04081365234823307,0.04100478344630287,2.4602870067781724,-1.4742063075958387,0.011798187729653293,1.58692192697795,0.041007140595873036,3430.665287485485,2,1.2600013939516295e-06,1.5872207499292454,0.027075429771330366,False,3.0465445715943673e-05,0.4057585128966513,0.41224275506256314,0.4061461092575432,test3_lm-0.20.npz
-0.2,real,raw,90,180,0.26249373949940125,0.7375062309629473,0.26241833993007785,0.7375062954983785,0.5123414286385606,-0.0011812984964800698,0.031791454173056906,0.031813393792165016,1.908803627529901,1.6079369768596976,0.0058185131197242106,1.58692192697795,0.041007140595873036,3430.665287485485,2,1.2600013939516295e-06,1.5872207499292454,0.027075429771330366,False,7.539956932339775e-05,0.24779961198412073,0.2402715251123528,0.26241833993007785,test3_lm-0.20.npz
-0.2,real,raw,90,270,0.3660476522894146,0.6339523164096069,0.365931450771505,0.6339524159009957,0.6050187206107053,-0.0013088097202465611,0.03834313084242544,0.03836546188544025,2.3019277131264153,1.6049172170642547,0.005652245822902952,1.58692192697795,0.041007140595873036,3430.665287485485,2,1.2600013939516295e-06,1.5872207499292454,0.027075429771330366,False,0.00011620151790958655,0.3270360375736966,0.3420400497732746,0.3731383143533307,test3_lm-0.20.npz
-0.2,real,raw,180,0,0.6840761284216347,0.31592386588729093,0.6840720715756181,0.3159238659487019,0.8270889483130788,-0.026984491319442274,-0.07329138746241363,0.07810115394752307,4.686069236851384,-1.9235752745786427,0.01325570711673521,0.24690518118483162,0.23643118657223988,70.81615115568746,2,5.843093723993592e-08,0.3394623611183777,0.040338317562932484,False,4.056846016564641e-06,0.045471425676753885,0.18138987672146514,0.5777922273769268,test3_lm-0.20.npz
-0.2,real,raw,180,90,0.2698858362670282,0.7301141341953198,0.26988403352763324,0.7301141342232298,0.5195053765525707,-0.008478270358976372,-0.02122186812775426,0.022852762526917602,1.3711657516150562,-1.9508770420025536,0.0058185131197242106,0.24690518118483162,0.23643118657223988,70.81615115568746,2,5.843093723993592e-08,0.3394623611183777,0.040338317562932484,False,1.8027393949848758e-06,0.20969279169976654,0.2566451765508394,0.26988403352763324,test3_lm-0.20.npz
-0.2,real,raw,180,270,0.01103483722787589,0.988965076388453,0.011034825981023972,0.9889650763884573,0.10504683349761615,-0.0007089314444360623,0.000781998548008406,0.0010555119715083563,0.06333071829050138,2.3072259325875413,0.0034023906240266072,0.24690518118483162,0.23643118657223988,70.81615115568746,2,5.843093723993592e-08,0.3394623611183777,0.040338317562932484,False,1.1246851918528256e-08,0.011034825981023972,0.011034825981023972,0.011034825981023972,test3_lm-0.20.npz
-0.2,real,raw,270,0,0.6892465748783401,0.3107534192976451,0.6892458407332355,0.3107534193415963,0.830208753795297,0.007699708634768089,-0.0012196825708708536,0.007795712836810268,0.4677427702086161,-0.15710098457304314,0.013103543137884675,1.4338608398003512,0.13455500279677982,3909.7144791568667,2,1.0370309783453045e-06,1.4399766107389098,0.02300689495546201,False,7.341451045972391e-07,0.6892458407332355,0.6892458407332355,0.6892458407332355,test3_lm-0.20.npz
-0.2,real,raw,270,90,0.34240324393165666,0.6575967247673647,0.34239874378070667,0.6575967288373218,0.5851523254090824,0.0015469390025165733,0.008176950161172114,0.008321991000704076,0.4993194600422446,1.3838231455258556,0.005652245822902952,1.4338608398003512,0.13455500279677982,3909.7144791568667,2,1.0370309783453045e-06,1.4399766107389098,0.02300689495546201,False,4.50015094999312e-06,0.34239874378070667,0.34239874378070667,0.34239874378070667,test3_lm-0.20.npz
-0.2,real,raw,270,180,0.0443100856914027,0.9556898279249266,0.04418721209625688,0.9556899481606694,0.21049960971793438,-0.0021431998033720205,0.026087310565788422,0.026175199673604595,1.5705119804162757,1.652767116498184,0.0034023906240266072,1.4338608398003512,0.13455500279677982,3909.7144791568667,2,1.0370309783453045e-06,1.4399766107389098,0.02300689495546201,False,0.00012287359514581708,0.015216544988346112,0.021994593037118756,0.04418721209625688,test3_lm-0.20.npz
-0.2,real,zscore,0,90,0.363872177961007,0.6361278220385274,0.36387075619377585,0.636127822057007,0.6032181843752781,-0.004354846849038627,-0.010833515920285725,0.011676033499166827,0.7005620099500096,-1.9530076490348545,1.4665789338584847,147.24824951029774,27.361759564310734,67.8569505257322,2,0.01121535643515102,148.67738768602092,18.04846977343741,False,1.4217672311689356e-06,0.3499645451344102,0.36387075619377585,0.36387075619377585,test3_lm-0.20.npz
-0.2,real,zscore,0,180,0.6101423721161889,0.38985762788348133,0.6101410751459273,0.38985762789547895,0.7811161066808116,-0.007646579193724561,-0.010821921628504507,0.013250817374765793,0.7950490424859475,-2.1859263515280367,1.7426140294276717,147.24824951029774,27.361759564310734,67.8569505257322,2,0.01121535643515102,148.67738768602092,18.04846977343741,False,1.2969702616327794e-06,0.4946490909726122,0.6101410751459273,0.6101410751459273,test3_lm-0.20.npz
-0.2,real,zscore,0,270,0.63538807359249,0.3646119264071288,0.6353865301589555,0.36461192642299073,0.7971123343622842,-0.0070747985820849195,-0.011433398313587218,0.01344527322051173,0.8067163932307038,-2.124912877904237,1.6208746702662429,147.24824951029774,27.361759564310734,67.8569505257322,2,0.01121535643515102,148.67738768602092,18.04846977343741,False,1.5434335345343442e-06,0.5529640658653495,0.6353865301589555,0.6353865301589555,test3_lm-0.20.npz
-0.2,real,zscore,90,0,0.3046696373820215,0.6953303626175137,0.3046692925751795,0.6953303626185301,0.5519688735626508,0.004157840178761955,-0.0015173241420494978,0.00442604874624913,0.2655629247749478,-0.3499138316172878,1.4665789338584847,193.578882011927,19.616773531994678,99.29396810092624,2,0.018928800682396565,193.5979171717426,19.428016665532628,False,3.448068420230932e-07,0.3046692925751795,0.3046692925751795,0.3046692925751795,test3_lm-0.20.npz
-0.2,real,zscore,90,180,0.24038715528613752,0.7596128447124356,0.24038688326222057,0.7596128447132368,0.4902929280401029,-0.002108038350065862,0.0007688827755704957,0.002243881995096309,0.13463291970577854,2.791848562558195,0.8370928941965577,193.578882011927,19.616773531994678,99.29396810092624,2,0.018928800682396565,193.5979171717426,19.428016665532628,False,2.720239169473615e-07,0.24038688326222057,0.24038688326222057,0.24038688326222057,test3_lm-0.20.npz
-0.2,real,zscore,90,270,0.24828606412304705,0.7517139358751073,0.24828566606400554,0.7517139358789005,0.4982831164338674,-0.0018680652465002377,0.0014856034720257564,0.0023867730183821365,0.1432063811029282,2.46974670937843,0.7360646984399613,193.578882011927,19.616773531994678,99.29396810092624,2,0.018928800682396565,193.5979171717426,19.428016665532628,False,3.980590415064711e-07,0.24828566606400554,0.24828566606400554,0.24828566606400554,test3_lm-0.20.npz
-0.2,real,zscore,180,0,0.5473651294115335,0.4526348705881378,0.5473644301290574,0.4526348705884151,0.7398412866362173,0.01668199191078714,-0.024257458122362904,0.029439991995069525,1.7663995197041715,-0.9683693231028638,1.7426140294276717,37.328659134994325,32.5061062621553,5.106392318587111,2,0.0012250378685715636,45.264171918869586,20.030738319945804,False,6.992824760354566e-07,0.046632238031684314,0.18554383920735681,0.5473644301290574,test3_lm-0.20.npz
-0.2,real,zscore,180,90,0.31759368658107806,0.6824063134174949,0.317593285515159,0.6824063134176472,0.563554510745037,0.0062973550807080975,-0.008663059225717138,0.010710054909327166,0.64260329455963,-0.9422304745325656,0.8370928941965577,37.328659134994325,32.5061062621553,5.106392318587111,2,0.0012250378685715636,45.264171918869586,20.030738319945804,False,4.010659190867294e-07,0.19956593756430982,0.317593285515159,0.317593285515159,test3_lm-0.20.npz
-0.2,real,zscore,180,270,0.034928172453484056,0.9650718275401491,0.03492812985538038,0.9650718275401632,0.186890803555135,0.001428988759030182,-0.0008299646556196653,0.0016525284272933065,0.0991517056375984,-0.5261863869192628,0.3963178489036473,37.328659134994325,32.5061062621553,5.106392318587111,2,0.0012250378685715636,45.264171918869586,20.030738319945804,False,4.2598103676405596e-08,0.03492812985538038,0.03492812985538038,0.03492812985538038,test3_lm-0.20.npz
-0.2,real,zscore,270,0,0.5488856676656099,0.451114332334009,0.548885100903614,0.4511143323346616,0.7408681850812666,0.006821950289575386,-0.0005480648247300436,0.00684393021629707,0.4106358129778242,-0.08016626160120108,1.6208746702662429,177.13671834538724,20.307488773501152,144.03221347269178,2,0.01589490554322946,177.68127470750557,14.804583910899584,False,5.667619958904524e-07,0.548885100903614,0.548885100903614,0.548885100903614,test3_lm-0.20.npz
-0.2,real,zscore,270,90,0.2644330213224529,0.7355669786757009,0.26443253107179815,0.7355669786839457,0.5142305137994564,0.002271342336726209,-0.0017877826168387664,0.0028905298295772252,0.17343178977463353,-0.6668279070537994,0.7360646984399613,177.13671834538724,20.307488773501152,144.03221347269178,2,0.01589490554322946,177.68127470750557,14.804583910899584,False,4.902506547388441e-07,0.26443253107179815,0.26443253107179815,0.26443253107179815,test3_lm-0.20.npz
-0.2,real,zscore,270,180,0.026906623891140482,0.9730933761024927,0.026905551691790125,0.9730933761406575,0.16403238671415007,-0.0004907135142478247,0.002248679423140126,0.0023015992051439497,0.13809595230863697,1.7856510138047614,0.3963178489036473,177.13671834538724,20.307488773501152,144.03221347269178,2,0.01589490554322946,177.68127470750557,14.804583910899584,False,1.0721993503569338e-06,0.026905551691790125,0.026905551691790125,0.026905551691790125,test3_lm-0.20.npz
-0.2,stabilized,raw,0,90,0.40178147573053385,0.5982185211594827,0.4017800853062309,0.5982185212565314,0.6338623476201547,-0.007180831988014624,-0.016526111327113537,0.018018787518483157,1.0811272511089893,-1.9806980078074645,0.017931679363033515,1.157644856948136,0.19176971667567144,390.61381626723835,2,6.884586195261686e-07,1.1719223166142159,0.059290158322499044,False,1.390424302971649e-06,0.2964025897000525,0.4014091521780783,0.4017800853062309,test3_lm-0.20.npz
-0.2,stabilized,raw,0,180,0.6028626014352414,0.3971373937405725,0.6028580997838405,0.3971373941232918,0.776442271798259,-0.005565148700304886,-0.025429814669962067,0.026031641404358718,1.5618984842615231,-1.7862432194304196,0.014397530368629187,1.157644856948136,0.19176971667567144,390.61381626723835,2,6.884586195261686e-07,1.1719223166142159,0.059290158322499044,False,4.501651400867779e-06,0.45882023401635663,0.5925712698996064,0.6028580997838405,test3_lm-0.20.npz
-0.2,stabilized,raw,0,270,0.5817231108508333,0.41827688596679824,0.5817180548840095,0.41827688640600635,0.7627077493056127,-0.006298700421187183,-0.03337764691069869,0.03396676228743531,2.0380057372461184,-1.7573130609662546,0.01772657477565317,1.157644856948136,0.19176971667567144,390.61381626723835,2,6.884586195261686e-07,1.1719223166142159,0.059290158322499044,False,5.055966823763747e-06,0.3033012981226142,0.5656022892573379,0.5771169393020508,test3_lm-0.20.npz
-0.2,stabilized,raw,90,0,0.4106978127002745,0.589302184189743,0.41064915798448565,0.5893022256266566,0.6408570922602593,0.005591445130389385,-0.07855985382875365,0.07875858614932911,4.725515168959746,-1.4997418152942383,0.017931679363033515,1.58692192697795,0.041007140595873036,3430.665287485485,2,1.2600013939516295e-06,1.5872207499292454,0.027075429771330366,False,4.865471578885394e-05,0.3923002325039159,0.39249380758956964,0.3856840790705441,test3_lm-0.20.npz
-0.2,stabilized,raw,90,180,0.0023928085356473908,0.9976071764363476,0.0023892627126328534,0.9976071794798088,0.04891634221451345,0.00037709473340127045,0.009664748508642169,0.009672102365735177,0.5803261419441106,1.5317985661594464,0.008157354386999455,1.58692192697795,0.041007140595873036,3430.665287485485,2,1.2600013939516295e-06,1.5872207499292454,0.027075429771330366,False,3.545823014537361e-06,0.0023072824862720694,0.0023892627126328534,0.0023892627126328534,test3_lm-0.20.npz
-0.2,stabilized,raw,90,270,0.12343618302485049,0.876563789689527,0.12340035897525059,0.8765638203528772,0.351334858823958,-0.0008399430435323479,0.022800241711297364,0.02281570788754893,1.3689424732529358,1.6076188918020202,0.006053869641547405,1.58692192697795,0.041007140595873036,3430.665287485485,2,1.2600013939516295e-06,1.5872207499292454,0.027075429771330366,False,3.582404959989738e-05,0.10839481207639455,0.12897198953811306,0.12340035897525059,test3_lm-0.20.npz
-0.2,stabilized,raw,180,0,0.6671897377519308,0.3328102574238833,0.6671841159364421,0.33281025751409665,0.8168168324367041,-0.04150532649693575,-0.09082450057080903,0.09985881048537544,5.991528629122526,-1.9994427931506327,0.014397530368629187,0.24690518118483162,0.23643118657223988,70.81615115568746,2,5.843093723993592e-08,0.3394623611183777,0.040338317562932484,False,5.621815488687787e-06,0.03848074032093619,0.15336461262757262,0.510727397072563,test3_lm-0.20.npz
-0.2,stabilized,raw,180,90,0.001355972964529303,0.9986440120074653,0.0013559713882661164,0.9986440120074694,0.03682353818591178,-0.0004032419282667117,0.0008572836018190282,0.0009473854688879611,0.056843128133277666,2.0104616019066084,0.008157354386999455,0.24690518118483162,0.23643118657223988,70.81615115568746,2,5.843093723993592e-08,0.3394623611183777,0.040338317562932484,False,1.5762631865989113e-09,0.0013559713882661164,0.0013559713882661164,0.0013559713882661164,test3_lm-0.20.npz
-0.2,stabilized,raw,180,270,0.10388949325761408,0.896110486805613,0.1038892850773327,0.896110486807512,0.32231893096374914,-0.00020132733831571445,0.009450514155149399,0.009452658382372255,0.5671595029423353,1.5920964261410993,0.007082271505236949,0.24690518118483162,0.23643118657223988,70.81615115568746,2,5.843093723993592e-08,0.3394623611183777,0.040338317562932484,False,2.0818028138858136e-07,0.10184296493832716,0.1038892850773327,0.1038892850773327,test3_lm-0.20.npz
-0.2,stabilized,raw,270,0,0.5754084220892078,0.4245915747284252,0.5753892507313929,0.4245915929317213,0.7585568021507736,0.004374219178438471,0.05369051419033864,0.053868405465949835,3.23210432795699,1.4895048805570335,0.01772657477565317,1.4338608398003512,0.13455500279677982,3909.7144791568667,2,1.0370309783453045e-06,1.4399766107389098,0.02300689495546201,False,1.9171357814928847e-05,0.4581743451957516,0.5670697423294929,0.5781295341476161,test3_lm-0.20.npz
-0.2,stabilized,raw,270,90,0.11505794796992648,0.8849420247444508,0.11505190654555214,0.8849420305456821,0.3392019280162282,0.00046867880539846953,0.010316575501445562,0.010327215980101147,0.6196329588060688,1.5253978536865986,0.006053869641547405,1.4338608398003512,0.13455500279677982,3909.7144791568667,2,1.0370309783453045e-06,1.4399766107389098,0.02300689495546201,False,6.041424374339521e-06,0.11441547719853966,0.11505190654555214,0.11505190654555214,test3_lm-0.20.npz
-0.2,stabilized,raw,270,180,0.1201887888138494,0.8798111912493785,0.12013376456003903,0.8798112449941433,0.346682547604937,-0.001758523975554758,0.03641840122690657,0.03646083315691718,2.1876499894150307,1.6190455386730755,0.007082271505236949,1.4338608398003512,0.13455500279677982,3909.7144791568667,2,1.0370309783453045e-06,1.4399766107389098,0.02300689495546201,False,5.5024253810362356e-05,0.11060516403764739,0.100265622578734,0.11999495863303294,test3_lm-0.20.npz
-0.2,stabilized,zscore,0,90,0.4543858791464595,0.5456141208532941,0.4543848340108482,0.5456141208640656,0.6740815077914981,-0.007370450848147458,-0.011290635033703192,0.013483396648072157,0.8090037988843294,-2.1491326938489976,2.012541454315696,150.0701953837437,27.62288370344708,70.91866324990465,2,0.011642043623304585,151.52670630847854,17.99290198698548,False,1.0451356112772814e-06,0.3807937133270416,0.4543848340108482,0.4543848340108482,test3_lm-0.20.npz
-0.2,stabilized,zscore,0,180,0.623126932438458,0.37687306756123834,0.6231255826350166,0.3768730675744882,0.7893838942101986,-0.007862769431405535,-0.01134271894060343,0.013801464273654775,0.8280878564192865,-2.176943739751441,1.8126820763228013,150.0701953837437,27.62288370344708,70.91866324990465,2,0.011642043623304585,151.52670630847854,17.99290198698548,False,1.349803441352826e-06,0.47816771539044584,0.6231255826350166,0.6231255826350166,test3_lm-0.20.npz
-0.2,stabilized,zscore,0,270,0.587251831333872,0.4127481686658793,0.5872507496971382,0.41274816867489383,0.7663235813505103,-0.00869969508296885,-0.010543854674575796,0.013669585433918845,0.8201751260351307,-2.260653646543268,2.0056079771096362,150.0701953837437,27.62288370344708,70.91866324990465,2,0.011642043623304585,151.52670630847854,17.99290198698548,False,1.081636733846203e-06,0.39449656765688157,0.5872507496971382,0.5872507496971382,test3_lm-0.20.npz
-0.2,stabilized,zscore,90,0,0.4595322539184795,0.5404677460812726,0.4595315021391165,0.5404677460857809,0.6778880836233069,0.00705668896252793,-0.005669095304783764,0.00905182305884206,0.5431093835305236,-0.6767892663111008,2.012541454315696,191.1757876040422,24.7861890574998,59.68743284591789,2,0.018581268467009988,191.1810535155523,24.745539208179018,False,7.517793630396064e-07,0.45295085458600326,0.4595315021391165,0.4595315021391165,test3_lm-0.20.npz
-0.2,stabilized,zscore,90,180,0.025154243408724488,0.9748457565900209,0.025152720566189696,0.9748457566131248,0.15860089346761097,-6.108147819954294e-06,-0.005715094676196194,0.0057150979403117735,0.3429058764187064,-1.5718651009518079,0.8927958223224876,191.1757876040422,24.7861890574998,59.68743284591789,2,0.018581268467009988,191.1810535155523,24.745539208179018,False,1.5228425347922625e-06,0.025152720566189696,0.025152720566189696,0.025152720566189696,test3_lm-0.20.npz
-0.2,stabilized,zscore,90,270,0.07870527734397692,0.9212947226532221,0.07870423882996916,0.9212947226680283,0.28054460847426194,-0.0008051383006761057,-0.0030543772635980384,0.0031587130530645303,0.1895227831838718,-1.828534831750559,0.5975300741120129,191.1757876040422,24.7861890574998,59.68743284591789,2,0.018581268467009988,191.1810535155523,24.745539208179018,False,1.0385140077617816e-06,0.07870423882996916,0.07870423882996916,0.07870423882996916,test3_lm-0.20.npz
-0.2,stabilized,zscore,180,0,0.5932365871452692,0.40676341285442735,0.5932356483133007,0.40676341285479906,0.7702185320707813,0.024653496104106568,-0.01936169864711216,0.0313475715910624,1.880854295463744,-0.6657458546316912,1.8126820763228013,40.399654863455936,38.82136207095341,1.7203713832337928,2,0.00156961513306521,44.55625060897384,33.97014568412589,False,9.388319684999757e-07,0.04194267868006369,0.16777071472025476,0.5932356483133007,test3_lm-0.20.npz
-0.2,stabilized,zscore,180,90,0.03206666752743627,0.9679333324713092,0.032066582234325965,0.9679333324713663,0.17907168265093246,0.0036119878525248303,0.0029343429762084395,0.004653689391097212,0.2792213634658327,0.6822503199525012,0.8927958223224876,40.399654863455936,38.82136207095341,1.7203713832337928,2,0.00156961513306521,44.55625060897384,33.97014568412589,False,8.529311030375242e-08,0.032066582234325965,0.032066582234325965,0.032066582234325965,test3_lm-0.20.npz
-0.2,stabilized,zscore,180,270,0.031863782040920774,0.9681362179572865,0.03186372129654874,0.9681362179573174,0.17850429137956536,-0.0005518152072687071,0.0032387659723416254,0.0032854383340082645,0.19712630004049586,1.739554065190586,0.7468820028791573,40.399654863455936,38.82136207095341,1.7203713832337928,2,0.00156961513306521,44.55625060897384,33.97014568412589,False,6.074437203240635e-08,0.03186372129654874,0.03186372129654874,0.03186372129654874,test3_lm-0.20.npz
-0.2,stabilized,zscore,270,0,0.572429098895461,0.4275709011042911,0.5724284204698816,0.42757090110765245,0.7565904433016988,0.008909237971067132,-0.002845060647410707,0.00935248048982458,0.5611488293894749,-0.3091025669126329,2.0056079771096362,175.22940871505722,22.214877459248413,124.83248984390373,2,0.01559942322957899,175.92874209745042,15.74560774205803,False,6.784255793812477e-07,0.5308862566286344,0.5724284204698816,0.5724284204698816,test3_lm-0.20.npz
-0.2,stabilized,zscore,270,90,0.06140313629721437,0.938596863699985,0.061402902246256004,0.9385968637054596,0.2477965623192024,0.0007027474662810655,0.001478033133814669,0.001636592785642925,0.0981955671385755,1.1269717273653934,0.5975300741120129,175.22940871505722,22.214877459248413,124.83248984390373,2,0.01559942322957899,175.92874209745042,15.74560774205803,False,2.3405095836426248e-07,0.061402902246256004,0.061402902246256004,0.061402902246256004,test3_lm-0.20.npz
